price,form,interface,speed,gig,sgig,brand,supplier,comment
569,"3.5""",SATA?,"RPM:  7200",14000,0.041,WD,scorptec,"western digital wd 14tb ultrastar dc hc530 enterprise 3.5"" hard drive_ sas_ 7200rpm_ 512mb cache_ 512e se p3_ cmr"
759,"3.5""",SATA?,"RPM:  7200",16000,0.047,WD,scorptec,"western digital wd 16tb ultrastar dc hc550 enterprise 3.5"" hard drive_ sas_ 7200rpm_ 512mb cache_ 512e tcg p3_ cmr"
599,"3.5""",SAS,"RPM:  7200",10000,0.060,Seagate,scorptec,"seagate 10tb exos 7e10 enterprise 3.5"" hard drive_ sas 12gb/s_ 7200rpm_ 256mb cache_ max transfer 263mb/s_ 2m hours mtbf_ 512e/4kn_ cmr"
439,"3.5""",SATA,"RPM:  7200",10000,0.044,WD,scorptec,"western digital wd 10tb ultrastar dc hc330 enterprise 3.5"" hard drive_ sata iii_ 7200rpm_ 256mb cache_ 2m hours mtbf_ 512e/4kn_ se_ wus721010ale6l4"
1189,"3.5""",SATA,"RPM:  7200",24000,0.050,WD,scorptec,"western digital wd 24tb gold enterprise 3.5"" hard drive_ sata iii_ 7200 rpm_ up to 298mb/s transfer rate_ 512mb cache_ 2.5m mtbf_ 550tbw_ cmr"
669,"3.5""",SATA?,"RPM:  7200",16000,0.042,WD,scorptec,"western digital wd 16tb ultrastar dc hc550 se 3.5inch enterprise hard drive_ sas_ 512e/4kn_ 7200rpm_ up to 262mb/s transfer rate_ 512mb cache_ 2.5m hours mtbf_ cmr"
499,"3.5""",SAS,"RPM:  7200",10000,0.050,WD,scorptec,"western digital wd 10tb ultrastar dc hc330 enterprise 3.5"" hard drive_ sas 12gb/s_ 7200rpm_ up to 273mb/s transfer rate_ 256mb cache_ 512e/4kn_ se_ cmr"
1599,"3.5""",SAS,"RPM:  7200",20000,0.080,Synology,scorptec,"synology 20tb has5310 3.5 inch sas enterprise hard drive_ sas 12gb/s_ 7200rpm_ 512mb cache_ 281mb/s transfer speed_ 2.5m hours mttf_ 550tb/y workload"
179,"2.5""",SATA,"RPM:  5400",2000,0.089,Seagate,scorptec,"seagate 2tb barracuda 2.5"" hard drive_ sata iii_ 5400rpm_ 128mb cache_ 7mm_ smr"
359,"2.5""",SATA,"RPM:  5400",4000,0.090,Seagate,scorptec,"seagate 4tb barracuda 15mm 2.5 inch hard drive_ sata iii_ 5400rpm_ 128mb cache_ smr"
105,"2.5""",SATA,"RPM:  5400",1000,0.105,Seagate,scorptec,"seagate 1tb barracuda 2.5"" hard drive_ sata iii_ 5400rpm_ 128mb cache_ 7mm_ smr"
